Source,website,Monday,Elections,Military,Thursday,Religion,Friday,Saturday,TRUE,History,Tuesday,Wednesday,Sunday,page_url,Health Care,FALSE
sovereigncitizens.org,conservativebyte.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
sovereigncitizens.org,blog.al.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
smag31.com,www.snopes.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
smag31.com,www.eurekalert.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
smag31.com,www.drugs.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
smag31.com,smag31.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
smag31.com,pediatrics.aappublications.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
smag31.com,file.scirp.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
smag31.com,abcnews.go.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
shark-tank.net,www.tampabay.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
shark-tank.net,www.schumer.senate.gov,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
sovereigncitizens.org,www.thewallstreetshuffle.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
standupforthetruth.com,standupforthetruth.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
thenewyorkevening.com,deadline.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
static.politifact.com.s3.amazonaws.com,itre.cis.upenn.edu,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
thelastlineofdefense.org,www.redcountry.us,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
thelastlineofdefense.org,www.radiotimes.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
thelastlineofdefense.org,www.hollywoodreporter.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
thelastlineofdefense.org,deadline.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
thatviralfeed.net,thatviralfeed.net,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
thatviralfeed.net,knowyourmeme.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
success-street.com,www.sandiegouniontribune.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
success-street.com,www.mirror.co.uk,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
success-street.com,www.flickr.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
success-street.com,www.cnn.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
success-street.com,success-street.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
success-street.com,empirenews.net,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
success-street.com,blog.chron.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
static.politifact.com.s3.amazonaws.com,www.barrypopik.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
static.politifact.com.s3.amazonaws.com,wafflesatnoon.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
static.politifact.com.s3.amazonaws.com,static.politifact.com.s3.amazonaws.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
static.politifact.com.s3.amazonaws.com,query.nytimes.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
webcache.googleusercontent.com,www.newenglishreview.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
