Source,Destination,Monday,Elections,Military,Thursday,Religion,Friday,Saturday,TRUE,History,Tuesday,Wednesday,Sunday,page_url,Health Care,FALSE,jaccard_coeff_connection,Neighbor_connection,jaccard_coeff_common_destination,Neighbor_common_destination,jaccard_coeff_common_source,Neighbor_common_source,SourceSite_outdeg_real,DestSite_outdeg_real,SourceSite_outdeg_fake,DestSite_outdeg_fake,SourceSite_indeg_fake,DestSite_indeg_fake,DestSite_indeg_real,SourceSite_indeg_real,mutuality_ind,MedianPolarityScore,Label
www.facebook.com,www.mahealthconnector.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.5574,0
www.fbo.gov,washingtonexaminer.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,3,0,0.0,0.0,0.0,0
www.fbo.gov,static.e-publishing.af.mil,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,1,0,0.0,0.0,0.0,0
www.facebook.com,www.malegislature.gov,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.5574,0
www.facebook.com,www.mcclatchydc.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.006493506493506494,1,0.0,0,0.0,0,30,0.0,225,0.0,10.0,3,0,1.0,0.0,0.0,0
www.facebook.com,www.mcdonalds.dk,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,0,1,1.0,0.0,0.0,1
www.facebook.com,www.opcw.org,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,0,1,1.0,0.0,-0.5719,1
www.facebook.com,www4.uwm.edu,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.facebook.com,www.msnbc.msn.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.012903225806451613,2,0.013605442176870748,2,0.0,0,30,0.0,225,5.0,10.0,2,0,1.0,0.0,-0.25,0
www.facebook.com,www.zillow.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.facebook.com,www.nacdl.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.1779,0
www.youtube.com,downtrend.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,2,0,2.0,0.0,-0.4588,0
www.facebook.com,www.nachc.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.5574,0
www.facebook.com,www.nationsonline.org,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.34,0
www.youtube.com,presente.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,1,0,2.0,0.0,0.4052,0
www.youtube.com,education-curriculum-reform-government-schools.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,1,0,2.0,0.0,-0.4588,0
www.facebook.com,www.worldbeyondwar.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.7096,0
www.facebook.com,www.massresources.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.5574,0
www.facebook.com,www.americanprogress.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,3,0,1.0,0.0,-0.2023,0
www.facebook.com,www.dlapiper.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.3818,0
www.examiner.com,oathkeepers.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,18,0.0,1.0,1,0,1.0,0.0,-0.2732,0
www.examiner.com,minutemennews.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,18,0.0,1.0,2,0,1.0,0.0,-0.2732,0
www.examiner.com,mchb.hrsa.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,18,0.0,1.0,1,0,1.0,0.0,-0.2732,0
www.examiner.com,homvee.acf.hhs.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,18,0.0,1.0,1,0,1.0,0.0,-0.2732,0
www.examiner.com,frwebgate.access.gpo.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,18,6.0,1.0,3,0,1.0,0.0,-0.2732,0
www.examiner.com,freedomoutpost.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.05,1,0.0,0,0.5,1,0,0.0,18,0.0,1.0,2,0,1.0,0.0,-0.2732,0
www.examiner.com,benswann.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,18,0.0,1.0,1,0,1.0,0.0,-0.2732,0
www.examiner.com,beforeitsnews.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,18,0.0,1.0,2,0,1.0,0.0,-0.2732,0
www.enhlive.com,www.washingtonpost.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,10,10.0,0.0,35,0,0.0,0.0,0.0,0
www.enhlive.com,www.politifact.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0136986301369863,1,0.02564102564102564,1,0.0,0,0,0.0,10,35.0,0.0,75,7,0.0,0.0,0.0,0
www.enhlive.com,www.opm.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,1,0,0.0,0.0,0.0,0
www.enhlive.com,www.nytimes.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.03448275862068965,1,0.0,0,0.0,0,0,0.0,10,0.0,0.0,24,3,0.0,0.0,0.0,0
www.enhlive.com,www.factcheck.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,8,1,0.0,0.0,0.0,0
www.enhlive.com,www.benefits.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,1,0,0.0,0.0,0.0,0
www.enhlive.com,www.archives.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,1,0,0.0,0.0,0.0,0
www.examiner.com,nccp.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,18,0.0,1.0,1,0,1.0,0.0,-0.2732,0
www.youtube.com,www.phschool.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,1,0,2.0,0.0,-0.4588,0
www.enhlive.com,uspostman.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,1,0,0.0,0.0,0.0,0
www.examiner.com,www.americanbar.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,18,0.0,1.0,1,0,1.0,0.0,-0.2732,0
www.facebook.com,bigstory.ap.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0064516129032258064,1,0.0,0,0.0,0,30,0.0,225,0.0,10.0,4,0,1.0,0.0,0.3612,0
www.facebook.com,articles.latimes.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,4,0,1.0,0.0,-0.5574,0
www.facebook.com,articles.boston.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.5574,0
www.facebook.com,archinte.jamanetwork.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.6582,0
www.facebook.com,america.aljazeera.com,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,1,1.0,0.0,-0.5719,1
www.facebook.com,agonist.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.0772,0
www.facebook.com,Target of Protest,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.facebook.com,7poundbag.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.1779,0
www.examiner.com,www.youtube.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,3.0,18,43.0,1.0,23,2,1.0,0.0,-0.2732,0
www.examiner.com,www.westernfreepress.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,18,0.0,1.0,1,0,1.0,0.0,-0.2732,0
www.examiner.com,www.thegreenvillepost.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,18,0.0,1.0,1,0,1.0,0.0,-0.2732,0
www.examiner.com,www.thegatewaypundit.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,18,0.0,1.0,1,1,1.0,0.0,-0.2732,0
www.examiner.com,www.pewstates.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,18,0.0,1.0,1,0,1.0,0.0,-0.2732,0
www.examiner.com,www.hhs.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,18,0.0,1.0,1,0,1.0,0.0,-0.2732,0
www.enhlive.com,web.archive.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,5,0,0.0,0.0,0.0,0
www.enhlive.com,fas.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,5,0,0.0,0.0,0.0,0
www.facebook.com,blogs.discovermagazine.com,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,0,1,1.0,0.0,-0.5719,1
www.crai.com,www.nationalbcc.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,1,0,0.0,0.0,0.0,0
www.crai.com,www.cbo.gov,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,8,3,0.0,0.0,0.0,0
www.crai.com,www.americanprogress.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,3,0,0.0,0.0,0.0,0
www.crai.com,www.aceee.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,1,0,0.0,0.0,0.0,0
www.crai.com,energycommerce.house.gov,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,1,0,0.0,0.0,0.0,0
www.childrensdefense.org,www.senate.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0,0,0.0,0,0.0,0,0,0.0,2,6.0,0.0,6,0,0.0,0.0,-0.5574,0
www.childrensdefense.org,www.cnn.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0,0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,19,0,0.0,0.0,-0.5574,0
www.youtube.com,www.votevets.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,1,0,2.0,0.0,0.2263,0
www.charismanews.com,www.wnd.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,4,0,0.0,0.0,0.0,0
www.charismanews.com,www.express.co.uk,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,2,0,0.0,0.0,0.0,0
www.census.gov,www2.census.gov,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,3,0.0,6.0,1,0,0.0,0.0,0.6697,0
www.census.gov,www.bea.gov,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,3,0.0,6.0,2,0,0.0,0.0,0.6697,0
www.census.gov,cfo.dc.gov,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,3,0.0,6.0,1,0,0.0,0.0,0.6697,0
www.breitbart.com,www.whitehouse.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.03333333333333333,1,0.0,0,0.07692307692307693,1,0,0.0,17,0.0,5.0,23,5,0.0,0.0,0.5106,0
www.crai.com,www.epw.senate.gov,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,1,0,0.0,0.0,0.0,0
www.dailymail.co.uk,medium.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,7,0.0,2.0,1,0,0.0,0.0,0.0,0
www.duhprogressive.com,www.huffingtonpost.com,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,11,0,0.0,0.0,-0.2481,0
www.dailymail.co.uk,theringer.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,7,0.0,2.0,1,0,0.0,0.0,0.0,0
www.documentcloud.org,www.flsenate.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,7,0.0,14.0,1,0,0.0,0.0,0.0,0
www.documentcloud.org,www.dos.state.fl.us,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,7,0.0,14.0,1,0,0.0,0.0,0.0,0
www.youtube.com,www.politico.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.07142857142857142,4,0.0,0,0.16,4,3,0.0,43,0.0,23.0,17,0,2.0,0.0,0.4052,0
www.youtube.com,www.politifact.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0784313725490196,8,0.03389830508474576,2,0.0851063829787234,4,3,0.0,43,35.0,23.0,75,7,2.0,0.0,0.0,0
www.documentcloud.org,miamiherald.typepad.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,7,0.0,14.0,2,0,0.0,0.0,0.0,0
www.dispatch.com,www.youtube.com,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,3.0,4,43.0,1.0,23,2,0.0,0.0,-0.5423,0
www.dispatch.com,www.ajc.com,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,4,0.0,1.0,3,0,0.0,0.0,-0.5423,0
www.dispatch.com,cmc.rodparsley.com,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,4,0.0,1.0,1,0,0.0,0.0,-0.5423,0
www.dispatch.com,abcnews.go.com,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,4,15.0,1.0,6,0,0.0,0.0,-0.5423,0
www.dailymail.co.uk,www.youtube.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.019230769230769232,1,0.0,0,0.0625,1,0,3.0,7,43.0,2.0,23,2,0.0,0.0,0.0,0
www.dailymail.co.uk,www.washingtonpost.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.023809523809523808,1,0.0,0,0.03571428571428571,1,0,0.0,7,10.0,2.0,35,0,0.0,0.0,0.0,0
www.dailymail.co.uk,www.forbes.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,7,0.0,2.0,9,0,0.0,0.0,0.0,0
www.facebook.com,blogs.citypages.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.34,0
www.facebook.com,blogs.reuters.com,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,0,1,1.0,0.0,0.0,1
www.facebook.com,www.dhs.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.youtube.com,www.epa.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,1,0,2.0,0.0,-0.2732,0
www.facebook.com,www.bostonherald.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.facebook.com,www.bls.gov,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.006493506493506494,1,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,2,1.0,0.0,0.0,1
www.youtube.com,www.facebook.com,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.05882352941176471,11,0.047619047619047616,8,0.045454545454545456,1,3,30.0,43,225.0,23.0,10,1,2.0,0.0,-0.5574,1
www.facebook.com,www.bcbsri.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.youtube.com,www.factcheck.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.04,2,0.0,0,0.05263157894736842,1,3,0.0,43,0.0,23.0,8,1,2.0,0.0,0.0,0
www.facebook.com,www.au.af.mil,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.youtube.com,www.johnmccain.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.02083333333333333,1,0.0,0,0.05882352941176471,1,3,0.0,43,1.0,23.0,4,0,2.0,0.0,0.3182,0
www.facebook.com,www.alwaleed.com.sa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.0788,0
www.facebook.com,ustr.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.2732,0
www.facebook.com,thelede.blogs.nytimes.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.0788,0
www.facebook.com,taxfoundation.org,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,0,1,1.0,0.0,0.0,1
www.facebook.com,static.politifact.com.s3.amazonaws.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,4.0,10.0,1,0,1.0,0.0,-0.34,0
www.youtube.com,www.nrdc.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,1,0,2.0,0.0,-0.2732,0
www.facebook.com,siarchives.si.edu,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.128,0
www.facebook.com,rt.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.5574,0
www.facebook.com,www.bradycampaign.org,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.34,0
www.facebook.com,www.bt.cdc.gov,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,0,1,1.0,0.0,-0.5719,1
www.facebook.com,research.hks.harvard.edu,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.7096,0
www.facebook.com,www.buzzfeed.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,4,0,1.0,0.0,0.3612,0
www.facebook.com,www.dailykos.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,2,0,1.0,0.0,-0.2023,0
www.facebook.com,www.csmonitor.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.006535947712418301,1,0.0,0,0.1111111111111111,1,30,0.0,225,0.0,10.0,2,0,1.0,0.0,-0.25,0
www.facebook.com,www.cracked.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.youtube.com,www.capitol.hawaii.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,1,0,2.0,0.0,0.0,0
www.facebook.com,www.columbia.edu,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.facebook.com,www.college.columbia.edu,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.facebook.com,www.cnn.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.006097560975609756,1,0.0,0,0.05,1,30,0.0,225,0.0,10.0,19,0,1.0,0.0,-0.2732,0
www.facebook.com,www.cjr.org,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,0,1,1.0,0.0,0.0,1
www.youtube.com,www.cbsnews.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.038461538461538464,2,0.0,0,0.045454545454545456,1,3,0.0,43,0.0,23.0,11,0,2.0,0.0,0.2263,0
www.facebook.com,www.cia.gov,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.8951,0
www.facebook.com,www.census.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.006369426751592357,1,0.0,0,0.0,0,30,0.0,225,3.0,10.0,6,0,1.0,0.0,0.0,0
www.facebook.com,www.cbsnews.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.01910828025477707,3,0.0,0,0.14285714285714285,2,30,0.0,225,0.0,10.0,11,0,1.0,0.0,0.0,0
www.youtube.com,www.detroitnews.com,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,0,1,2.0,0.0,-0.5574,1
www.facebook.com,www.cap-press.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.youtube.com,www.eia.doe.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,2,0,2.0,0.0,-0.2732,0
www.facebook.com,rightwingnews.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.facebook.com,religion.blogs.cnn.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.facebook.com,bluecrossmafoundation.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.5574,0
www.facebook.com,housedocs.house.gov,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,2,0,1.0,0.0,-0.5574,0
www.facebook.com,hdl.loc.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.03125,5,0.02631578947368421,4,0.0,0,30,0.0,225,12.0,10.0,2,0,1.0,0.0,0.5574,0
www.facebook.com,gasbuddy.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.25,0
www.facebook.com,fuelgaugereport.aaa.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.25,0
www.facebook.com,en.wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.8951,0
www.facebook.com,edition.cnn.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,2,0,1.0,0.0,0.0,0
www.facebook.com,drive.google.com,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.01948051948051948,3,0.0,0,0.0,0,30,0.0,225,0.0,10.0,6,1,1.0,0.0,0.0,1
