"","Source","website","page_url","TRUE.","FALSE."
"1952","www.charismanews.com","diplopundit.net",0,0,0
"1953","conservativedailypost.com","democrats.energycommerce.house.gov",0,0,0
"1954","good-times.webshots.com","frwebgate.access.gpo.gov",0,0,0
"1955","www.washingtonpost.com","cannasos.com",0,0,0
"1956","abcnews.com.co","cfns.us",0,0,0
"1957","www.heritage.org","articles.ocregister.com",0,0,0
"1958","cpc.grijalva.house.gov","constitution.com",0,0,0
"1959","clatl.com","archinte.jamanetwork.com",0,0,0
"1960","conservativefrontline.com","archive.org",0,0,0
"1961","majorthoughts.com","cityofweiser.net",0,0,0
"1962","therightists.com","16wmpo.com",0,0,0
"1963","www.religionmind.com","action.aclu.org",0,0,0
"1964","www.miamiherald.com","epi.3cdn.net",0,0,0
"1965","departedmedia.com","deadline.com",0,0,0
"1966","www.miamiherald.com","2006-2009.pepfar.gov",0,0,0
"1967","www.learnprogress.org","bigstory.ap.org",0,0,0
"1968","www.ilga.gov","blog.heritage.org",0,0,0
"1969","www.documentcloud.org","deepbackground.msnbc.msn.com",0,0,0
"1970","www.naturalnews.com","fivethirtyeight.com",0,0,0
"1971","www.documentcloud.org","cityofweiser.net",0,0,0
"1972","www.theverge.com","crooksandliars.com",0,0,0
"1973","www.theverge.com","2006-2009.pepfar.gov",0,0,0
"1974","www.theverge.com","factfinder2.census.gov",0,0,0
"1975","biology.clc.uc.edu","cdn.gop.com",0,0,0
"1976","theuspatriot.com","blogs.browardpalmbeach.com",0,0,0
"1977","www.fireandreamitchell.com","csnbbs.com",0,0,0
"1978","www.heritage.org","cwc.fas.org",0,0,0
"1979","www.miamiherald.com","cbo.gov",0,0,0
"1980","archive.org","biology.clc.uc.edu",0,0,0
"1981","www.snopes.com","blog.heritage.org",0,0,0
"1982","www.westernjournalism.com","elections.cdn.sos.ca.gov",0,0,0
"1983","hdl.loc.gov","foreignpolicy.com",0,0,0
"1984","www.charismanews.com","cpc.grijalva.house.gov",0,0,0
"1985","www.techdirt.com","blog.heritage.org",0,0,0
"1986","dailyleak.org","agonist.org",0,0,0
"1987","conservativeflashnews.com","gardner.house.gov",0,0,0
"1988","www.msnbc.msn.com","frwebgate.access.gpo.gov",0,0,0
"1989","www.crai.com","blogs.wsj.com",0,0,0
"1990","www.enhlive.com","cnsnews.com",0,0,0
"1991","scontent.xx.fbcdn.net","documents.worldbank.org",0,0,0
"1992","newsdaily12.com","fedsalert.com",0,0,0
"1993","media.journalinteractive.com","archive.org",0,0,0
"1994","trueamericans.me","drive.google.com",0,0,0
"1995","www.politicalears.com","costsofwar.org",0,0,0
"1996","www.duhprogressive.com","americansunitedforchange.org",0,0,0
"1997","www.snopes.com","edition.cnn.com",0,0,0
"1998","www.ibdeditorials.com","forums.somethingawful.com",0,0,0
"1999","www.johnmccain.com","7poundbag.com",0,0,0
"2000","docs.google.com","freepdfhosting.com",0,0,0
"2001","notallowedto.com","16wmpo.com",0,0,0
"2002","associatedmediacoverage.com","docs.google.com",0,0,0
"2003","usadailypost.us","cfns.us",0,0,0
"2004","theseattletribune.com","crooksandliars.com",0,0,0
"2005","newsexaminer.net","dailysnark.com",0,0,0
"2006","www.irs.gov","blogs.tampabay.com",0,0,0
"2007","dailycaller.com","archinte.jamanetwork.com",0,0,0
"2008","pbs.twimg.com","ga.water.usgs.gov",0,0,0
"2009","conservativedailypost.com","america.aljazeera.com",0,0,0
"2010","www.ibdeditorials.com","downtrend.com",0,0,0
"2011","www.snopes.com","explore.georgetown.edu",0,0,0
"2012","freepatriot.org","blogs.villagevoice.com",0,0,0
"2013","conservativedailypost.com","capwiz.com",0,0,0
"2014","www.naturalnews.com","forums.somethingawful.com",0,0,0
"2015","www.snopes.com","cityofweiser.net",0,0,0
"2016","www.techdirt.com","alaskareport.com",0,0,0
"2017","flashnewscorner.com","conservativeflashnews.com",0,0,0
"2018","standupforthetruth.com","blogs.tampabay.com",0,0,0
"2019","trueamericans.me","geology.com",0,0,0
"2020","blogs.browardpalmbeach.com","democrats.benghazi.house.gov",0,0,0
"2021","republicbroadcasting.org","documents.latimes.com",0,0,0
"2022","www.onlinesentinel.com","factcheck.barackobama.com",0,0,0
"2023","www.blackinsurancenews.com","conservativeactionalerts.com",0,0,0
"2024","usa-television.com","gasbuddy.com",0,0,0
"2025","therightists.com","dailysignal.com",0,0,0
"2026","nahadaily.com","dailycaller.com",0,0,0
"2027","groobiecat.blogspot.com","firedoglake.com",0,0,0
"2028","www.childrensdefense.org","blogs.reuters.com",0,0,0
"2029","blogs.tampabay.com","dailycaller.com",0,0,0
"2030","www.crai.com","epi.3cdn.net",0,0,0
"2031","www.onlinesentinel.com","dailysignal.com",0,0,0
"2032","urbanimagemagazine.com","dailysnark.com",0,0,0
"2033","www.mystatesman.com","archinte.jamanetwork.com",0,0,0
"2034","alaskareport.com","fl.cair.com",0,0,0
"2035","politicono.com","gardner.house.gov",0,0,0
"2036","good-times.webshots.com","bornalivetruth.org",0,0,0
"2037","cpc.grijalva.house.gov","dailycaller.com",0,0,0
"2038","constitution.com","blog.washingtonpost.com",0,0,0
"2039","americannews.com","drive.google.com",0,0,0
"2040","www.washingtonpost.com","espn.go.com",0,0,0
"2041","www.bloomberg.com","data.un.org",0,0,0
"2042","www.globalresearch.ca","amposts.com",0,0,0
"2043","nation.foxnews.com","fbcdn-sphotos-e-a.akamaihd.net",0,0,0
"2044","www.documentcloud.org","cmc.rodparsley.com",0,0,0
"2045","usa-television.com","constitution.com",0,0,0
"2046","www.npr.org","fuelgaugereport.aaa.com",0,0,0
"2047","peacemoonbeam.typepad.com","donaldtrumppotus45.com",0,0,0
"2048","departedmedia.com","cnn-channel.com",0,0,0
"2049","100percentfedup.com","books.google.com",0,0,0
"2050","www.organicandhealthy.org","documents.latimes.com",0,0,0
"2051","paulryan.house.gov","bit.ly",0,0,0
"2052","www.onlinesentinel.com","blogs.wsj.com",0,0,0
"2053","webcache.googleusercontent.com","bornalivetruth.org",0,0,0
"2054","www.foxnews.com","bit.ly",0,0,0
"2055","trueamericans.me","codes.lp.findlaw.com",0,0,0
"2056","www.religionmind.com","democrats.benghazi.house.gov",0,0,0
"2057","tn4politicaljustice.wordpress.com","fightthesmears.com",0,0,0
"2058","www.enhlive.com","archive.org",0,0,0
"2059","nahadaily.com","diplopundit.net",0,0,0
"2060","www.aclu.org","democrats.benghazi.house.gov",0,0,0
"2061","realtimepolitics.com","christmichael.wordpress.com",0,0,0
"2062","redrocktribune.com","content.time.com",0,0,0
"2063","theuspatriot.com","88.80.13.160.nyud.net",0,0,0
"2064","freedomdaily.com","app.leg.wa.gov",0,0,0
"2065","static.politifact.com.s3.amazonaws.com","agonist.org",0,0,0
"2066","www.latimes.com","blogs.discovermagazine.com",0,0,0
"2067","www.facebook.com","americannews.com",0,0,0
"2068","www.jsonline.com","drjengunter.wordpress.com",0,0,0
"2069","www.westernjournalism.com","fox59.com",0,0,0
"2070","www.johnmccain.com","fbcdn-sphotos-e-a.akamaihd.net",0,0,0
"2071","static.politifact.com.s3.amazonaws.com","cwc.fas.org",0,0,0
"2072","www.gao.gov","cnsnews.com",0,0,0
"2073","fbcdn-sphotos-e-a.akamaihd.net","blog.al.com",0,0,0
"2074","conservativefrontline.com","app.leg.wa.gov",0,0,0
"2075","fbcdn-sphotos-e-a.akamaihd.net","blogs.abcnews.com",0,0,0
"2076","pol.moveon.org","freepdfhosting.com",0,0,0
"2077","cpc.grijalva.house.gov","en.wikipedia.org",0,0,0
"2078","nationalreport.net","conservativebyte.com",0,0,0
"2079","dailycaller.com","blog.al.com",0,0,0
"2080","conservativefrontline.com","100percentfedup.com",0,0,0
"2081","cannasos.com","ga.water.usgs.gov",0,0,0
"2082","thetrumpmedia.com","articles.latimes.com",0,0,0
"2083","scontent.xx.fbcdn.net","espnmediazone.com",0,0,0
"2084","wrongwayrubio.com","88.80.13.160.nyud.net",0,0,0
"2085","thenewyorkevening.com","bluecrossmafoundation.org",0,0,0
"2086","cnnews3.com","cpc.grijalva.house.gov",0,0,0
"2087","biology.clc.uc.edu","blogs.ajc.com",0,0,0
"2088","freepatriot.org","agonist.org",0,0,0
"2089","today.yougov.com","fox59.com",0,0,0
"2090","www.senate.gov","article.nationalreview.com",0,0,0
"2091","www.documentcloud.org","content.time.com",0,0,0
"2092","www.outsidethebeltway.com","costsofwar.org",0,0,0
"2093","thatviralfeed.net","downtrend.com",0,0,0
"2094","therightists.com","departedmedia.com",0,0,0
"2095","www.latimes.com","fuelgaugereport.aaa.com",0,0,0
"2096","conservativefrontline.com","drive.google.com",0,0,0
"2097","moneymorning.com","articles.washingtonpost.com",0,0,0
"2098","newsdaily12.com","freedomoutpost.com",0,0,0
"2099","scontent.xx.fbcdn.net","christmichael.wordpress.com",0,0,0
"2100","conservativeactionalerts.com","alaskareport.com",0,0,0
"2101","usapoliticszone.com","dailysnark.com",0,0,0
"2102","media.journalinteractive.com","coed.com",0,0,0
"2103","www.jsonline.com","blog.skepticallibertarian.com",0,0,0
"2104","usa-television.com","daily.decisionhealth.com",0,0,0
"2105","abcnews.go.com","apps3.eere.energy.gov",0,0,0
"2106","www.johnmccain.com","archinte.jamanetwork.com",0,0,0
"2107","associatedmediacoverage.com","content.healthaffairs.org",0,0,0
"2108","www.facebook.com","app.leg.wa.gov",0,0,0
"2109","republicbroadcasting.org","abcnews.go.com",0,0,0
"2110","uppitywis.org","conservativebyte.com",0,0,0
"2111","www.foxnews.com","blogs.browardpalmbeach.com",0,0,0
"2112","www.fireandreamitchell.com","deadline.com",0,0,0
"2113","dailycaller.com","daily.decisionhealth.com",0,0,0
"2114","to-day-news-24.com","blogs.tampabay.com",0,0,0
"2115","www.duhprogressive.com","file.scirp.org",0,0,0
"2116","thenewyorkevening.com","fl.cair.com",0,0,0
"2117","standupforthetruth.com","cannasos.com",0,0,0
"2118","www.blackinsurancenews.com","fightthesmears.com",0,0,0
"2119","usa-television.com","fl.cair.com",0,0,0
"2120","thenewyorkevening.com","articles.cnn.com",0,0,0
"2121","www.aclu.org","blogs.reuters.com",0,0,0
"2122","notallowedto.com","app.leg.wa.gov",0,0,0
"2123","realtimepolitics.com","fbcdn-sphotos-h-a.akamaihd.net",0,0,0
"2124","thatviralfeed.net","diplopundit.net",0,0,0
"2125","therightists.com","florida.adl.org",0,0,0
"2126","standupforthetruth.com","gasbuddy.com",0,0,0
"2127","peacemoonbeam.typepad.com","app.leg.wa.gov",0,0,0
"2128","www.duhprogressive.com","blog.skepticallibertarian.com",0,0,0
"2129","notallowedto.com","documents.worldbank.org",0,0,0
"2130","sovereigncitizens.org","dailysignal.com",0,0,0
"2131","usasnich.com","freebeacon.com",0,0,0
"2132","paulryan.house.gov","factcheck.barackobama.com",0,0,0
"2133","fbcdn-sphotos-e-a.akamaihd.net","empirenews.net",0,0,0
"2134","www.irs.gov","archive.11alive.com",0,0,0
"2135","www.ilga.gov","conservativeflashnews.com",0,0,0
"2136","www.dailymail.co.uk","100percentfedup.com",0,0,0
"2137","fbcdn-sphotos-h-a.akamaihd.net","america.aljazeera.com",0,0,0
"2138","www.facebook.com","cbo.gov",0,0,0
"2139","twitter.com","70news.wordpress.com",0,0,0
"2140","www.religionmind.com","costsofwar.org",0,0,0
"2141","www.breitbart.com","diplopundit.net",0,0,0
"2142","www.mystatesman.com","blog.constitutioncenter.org",0,0,0
"2143","redrocktribune.com","energycommerce.house.gov",0,0,0
"2144","fbcdn-sphotos-e-a.akamaihd.net","freedomdaily.com",0,0,0
"2145","standupforthetruth.com","freedomoutpost.com",0,0,0
"2146","smag31.com","amposts.com",0,0,0
"2147","usanewstoday.org","conservativeflashnews.com",0,0,0
"2148","undergroundnewsreport.com","bit.ly",0,0,0
"2149","politicot.com","conservativeflashnews.com",0,0,0
"2150","peacemoonbeam.typepad.com","cannasos.com",0,0,0
"2151","www.theweeklyobserver.com","christmichael.wordpress.com",0,0,0
"2152","www.snopes.com","departedmedia.com",0,0,0
"2153","www.flickr.com","democrats.energycommerce.house.gov",0,0,0
"2154","cnsnews.com","donaldtrumppotus45.com",0,0,0
"2155","newsdaily12.com","drjengunter.wordpress.com",0,0,0
"2156","www.childrensdefense.org","ccf.georgetown.edu",0,0,0
"2157","www.youngcons.com","frwebgate.access.gpo.gov",0,0,0
"2158","www.npr.org","blog.skepticallibertarian.com",0,0,0
"2159","newcenturytimes.com","blogs.reuters.com",0,0,0
"2160","www.washingtonpost.com","freebeacon.com",0,0,0
"2161","cannasos.com","buzzsouthafrica.com",0,0,0
"2162","webcache.googleusercontent.com","archinte.jamanetwork.com",0,0,0
"2163","www.breitbart.com","faculty.washington.edu",0,0,0
"2164","www.miamiherald.com","articles.cnn.com",0,0,0
"2165","www.infowars.com","content.healthaffairs.org",0,0,0
"2166","standupforthetruth.com","associatedmediacoverage.com",0,0,0
"2167","good-times.webshots.com","fdic.gov",0,0,0
"2168","to-day-news-24.com","7poundbag.com",0,0,0
"2169","notallowedto.com","fl.cair.com",0,0,0
"2170","www.jewsnews.co.il","ftp.cdc.gov",0,0,0
"2171","www.senate.gov","blogs.citypages.com",0,0,0
"2172","trueamericans.me","biology.clc.uc.edu",0,0,0
"2173","www.mrctv.org","conservativeflashnews.com",0,0,0
"2174","theseattletribune.com","constitution.com",0,0,0
"2175","www.lcv.org","espnmediazone.com",0,0,0
"2176","notallowedto.com","articles.boston.com",0,0,0
"2177","www.washingtonpost.com","freedomdaily.com",0,0,0
"2178","fbcdn-sphotos-h-a.akamaihd.net","gasbuddy.com",0,0,0
"2179","www.facebook.com","beforeitsnews.com",0,0,0
"2180","americannews.com","freebeacon.com",0,0,0
"2181","webcache.googleusercontent.com","archive.greenbaypressgazette.com",0,0,0
"2182","republicbroadcasting.org","florida.adl.org",0,0,0
"2183","blogs.browardpalmbeach.com","cityofweiser.net",0,0,0
"2184","s3.amazonaws.com","fas.org",0,0,0
"2185","www.latimes.com","cannasos.com",0,0,0
"2186","www.breitbart.com","deadline.com",0,0,0
"2187","politicono.com","articles.latimes.com",0,0,0
"2188","www.irs.gov","boisestatepublicradio.org",0,0,0
"2189","theuspatriot.com","article.nationalreview.com",0,0,0
"2190","www.heritage.org","donaldtrumppotus45.com",0,0,0
"2191","www.onlinesentinel.com","biology.clc.uc.edu",0,0,0
"2192","abcnews.go.com","dailycaller.com",0,0,0
"2193","associatedmediacoverage.com","departedmedia.com",0,0,0
"2194","www.healthcaregeorgia.org","dougericksen.src.wastateleg.org",0,0,0
"2195","frwebgate.access.gpo.gov","clatl.com",0,0,0
"2196","www.enhlive.com","blogs.abcnews.com",0,0,0
"2197","www.westernjournalism.com","energycommerce.house.gov",0,0,0
"2198","newsdaily12.com","bluecrossmafoundation.org",0,0,0
"2199","usadailypost.us","conservativetribune.com",0,0,0
"2200","www.westernjournalism.com","csgv2.blogspot.com",0,0,0
"2201","www.facebook.com","democrats.energycommerce.house.gov",0,0,0
"2202","good-times.webshots.com","freebeacon.com",0,0,0
"2203","www.ibdeditorials.com","deepbackground.msnbc.msn.com",0,0,0
"2204","wrongwayrubio.com","apps.who.int",0,0,0
"2205","www.fireandreamitchell.com","capwiz.com",0,0,0
"2206","americannews.com","diplopundit.net",0,0,0
"2207","www.enhlive.com","blogs.villagevoice.com",0,0,0
"2208","www.redflagnews.com","foxnewsinsider.com",0,0,0
"2209","realtimepolitics.com","blog.al.com",0,0,0
"2210","nahadaily.com","buzzsouthafrica.com",0,0,0
"2211","www.documentcloud.org","conservativeflashnews.com",0,0,0
"2212","www.fbo.gov","archive.11alive.com",0,0,0
"2213","thatviralfeed.net","conservativedailypost.com",0,0,0
"2214","www.techdirt.com","floridanewsflash.com",0,0,0
"2215","twitter.com","content.time.com",0,0,0
"2216","www.miamiherald.com","archive.11alive.com",0,0,0
"2217","fbcdn-sphotos-h-a.akamaihd.net","diplopundit.net",0,0,0
"2218","www.bloomberg.com","cnn-channel.com",0,0,0
"2219","cpc.grijalva.house.gov","elections.cdn.sos.ca.gov",0,0,0
"2220","www.heritage.org","dailysignal.com",0,0,0
"2221","hdl.loc.gov","atheists.org",0,0,0
"2222","amposts.com","data.bls.gov",0,0,0
"2223","www.documentcloud.org","16wmpo.com",0,0,0
"2224","realtimepolitics.com","espn.go.com",0,0,0
"2225","dailycaller.com","en.wikipedia.org",0,0,0
"2226","urbanimagemagazine.com","gawker.com",0,0,0
"2227","www.ibdeditorials.com","cityofweiser.net",0,0,0
"2228","www.tdtalliance.com","biology.clc.uc.edu",0,0,0
"2229","www.latimes.com","fbcdn-sphotos-e-a.akamaihd.net",0,0,0
"2230","www.johnmccain.com","bigstory.ap.org",0,0,0
"2231","thetrumpmedia.com","energycommerce.house.gov",0,0,0
"2232","www.dailymail.co.uk","dailysignal.com",0,0,0
"2233","www.examiner.com","agonist.org",0,0,0
"2234","www.motherjones.com","codes.lp.findlaw.com",0,0,0
"2235","thatviralfeed.net","benswann.com",0,0,0
"2236","www.youngcons.com","cnnews3.com",0,0,0
"2237","flashnewscorner.com","cpc.grijalva.house.gov",0,0,0
"2238","www.powerlineblog.com","70news.wordpress.com",0,0,0
"2239","dailycaller.com","blog.constitutioncenter.org",0,0,0
"2240","freepatriot.org","fbcdn-sphotos-e-a.akamaihd.net",0,0,0
"2241","redrocktribune.com","coed.com",0,0,0
"2242","static.politifact.com.s3.amazonaws.com","cnn-channel.com",0,0,0
"2243","www.organicandhealthy.org","downtrend.com",0,0,0
"2244","www.wakeupfromyourslumber.com","drive.google.com",0,0,0
"2245","floridanewsflash.com","epi.3cdn.net",0,0,0
"2246","buzzfeedusa.com","article.nationalreview.com",0,0,0
"2247","donaldtrumppotus45.com","fox59.com",0,0,0
"2248","www.breitbart.com","csnbbs.com",0,0,0
"2249","cnsnews.com","archinte.jamanetwork.com",0,0,0
"2250","townhall.com","article.nationalreview.com",0,0,0
"2251","floridanewsflash.com","deadline.com",0,0,0
"2252","usanewstoday.org","elections.cdn.sos.ca.gov",0,0,0
"2253","www.naturalnews.com","americannews.com",0,0,0
"2254","thenewyorkevening.com","conservativeactionalerts.com",0,0,0
"2255","usanewstoday.org","dailysignal.com",0,0,0
"2256","www.dailymail.co.uk","associatedmediacoverage.com",0,0,0
"2257","today.yougov.com","app.leg.wa.gov",0,0,0
"2258","usadailytime.com","articles.cnn.com",0,0,0
"2259","www.religionmind.com","daily.decisionhealth.com",0,0,0
"2260","conservativefrontline.com","conservativedailypost.com",0,0,0
"2261","to-day-news-24.com","crooksandliars.com",0,0,0
"2262","www.snopes.com","16wmpo.com",0,0,0
"2263","realtimepolitics.com","blog.chron.com",0,0,0
"2264","www.aclu.org","blog.constitutioncenter.org",0,0,0
"2265","www.enhlive.com","dailycaller.com",0,0,0
"2266","success-street.com","ccf.georgetown.edu",0,0,0
"2267","realtimepolitics.com","america.aljazeera.com",0,0,0
"2268","www.duhprogressive.com","docs.google.com",0,0,0
"2269","newsdaily12.com","americannews.com",0,0,0
"2270","politicot.com","dailysnark.com",0,0,0
"2271","uspoln.com","documents.worldbank.org",0,0,0
"2272","www.npr.org","100percentfedup.com",0,0,0
"2273","paulryan.house.gov","faculty.washington.edu",0,0,0
"2274","notallowedto.com","america.aljazeera.com",0,0,0
"2275","politicono.com","geology.com",0,0,0
"2276","www.tdtalliance.com","america.aljazeera.com",0,0,0
"2277","docs.google.com","alaskareport.com",0,0,0
"2278","www.powerlineblog.com","diplopundit.net",0,0,0
"2279","www.crai.com","cityofweiser.net",0,0,0
"2280","scontent.xx.fbcdn.net","archinte.jamanetwork.com",0,0,0
"2281","thelastlineofdefense.org","cannasos.com",0,0,0
"2282","newsexaminer.net","fightthesmears.com",0,0,0
"2283","peacemoonbeam.typepad.com","buzzfeedusa.com",0,0,0
"2284","www.redflagnews.com","freedomdaily.com",0,0,0
"2285","www.theverge.com","cnsnews.com",0,0,0
"2286","majorthoughts.com","abcnews.go.com",0,0,0
"2287","thetrumpmedia.com","americansunitedforchange.org",0,0,0
"2288","www.dailymail.co.uk","epi.3cdn.net",0,0,0
"2289","usa-radio.com","apps.who.int",0,0,0
"2290","70news.wordpress.com","fortune.com",0,0,0
"2291","www.redflagnews.com","constitution.com",0,0,0
"2292","redrocktribune.com","crooksandliars.com",0,0,0
"2293","www.childrensdefense.org","content.healthaffairs.org",0,0,0
"2294","www.facebook.com","buzzsouthafrica.com",0,0,0
"2295","newcenturytimes.com","buzzfeedusa.com",0,0,0
"2296","www.gao.gov","factcheck.barackobama.com",0,0,0
"2297","biology.clc.uc.edu","cnn-channel.com",0,0,0
"2298","www.politicalears.com","blog.heritage.org",0,0,0
"2299","www.fbo.gov","fightthesmears.com",0,0,0
"2300","good-times.webshots.com","firedoglake.com",0,0,0
"2301","sovereigncitizens.org","diplopundit.net",0,0,0
"2302","tn4politicaljustice.wordpress.com","forums.somethingawful.com",0,0,0
"2303","www.breitbart.com","archive.org",0,0,0
"2304","www.ilga.gov","blog.constitutioncenter.org",0,0,0
"2305","www.rushlimbaugh.com","education-curriculum-reform-government-schools.org",0,0,0
"2306","freepatriot.org","abcnews.go.com",0,0,0
"2307","www.healthcaregeorgia.org","frwebgate.access.gpo.gov",0,0,0
"2308","realtimepolitics.com","file.scirp.org",0,0,0
"2309","www.powerlineblog.com","crooksandliars.com",0,0,0
"2310","www.enhlive.com","faculty.washington.edu",0,0,0
"2311","blogs.browardpalmbeach.com","coed.com",0,0,0
"2312","www.census.gov","88.80.13.160.nyud.net",0,0,0
"2313","ladylibertysnews.com","benghazi.house.gov",0,0,0
"2314","www.globalresearch.ca","benghazi.house.gov",0,0,0
"2315","data.bls.gov","articles.latimes.com",0,0,0
"2316","conservativefrontline.com","csgv2.blogspot.com",0,0,0
"2317","www.irs.gov","edition.cnn.com",0,0,0
"2318","www.dailymail.co.uk","factfinder2.census.gov",0,0,0
"2319","nationalreport.net","archinte.jamanetwork.com",0,0,0
"2320","undergroundnewsreport.com","abcnews.com.co",0,0,0
"2321","freepatriot.org","action.aclu.org",0,0,0
"2322","nationalreport.net","freedomoutpost.com",0,0,0
"2323","www.wakeupfromyourslumber.com","cpc.grijalva.house.gov",0,0,0
"2324","www.blackinsurancenews.com","democrats.energycommerce.house.gov",0,0,0
"2325","www.vanityfair.com","blogs.browardpalmbeach.com",0,0,0
"2326","www.healthcaregeorgia.org","apps.who.int",0,0,0
"2327","fbcdn-sphotos-h-a.akamaihd.net","file.scirp.org",0,0,0
"2328","ladylibertysnews.com","archinte.jamanetwork.com",0,0,0
"2329","thenewyorkevening.com","books.google.com",0,0,0
"2330","newcenturytimes.com","articles.ocregister.com",0,0,0
"2331","www.charismanews.com","americansunitedforchange.org",0,0,0
"2332","smag31.com","coed.com",0,0,0
"2333","to-day-news-24.com","en.wikipedia.org",0,0,0
"2334","www.gao.gov","allafrica.com",0,0,0
"2335","smag31.com","content.healthaffairs.org",0,0,0
"2336","www.latimes.com","bornalivetruth.org",0,0,0
"2337","www.miamiherald.com","cpc.grijalva.house.gov",0,0,0
"2338","www.aclu.org","conservativebyte.com",0,0,0
"2339","sovereigncitizens.org","cnn-channel.com",0,0,0
"2340","good-times.webshots.com","costsofwar.org",0,0,0
"2341","wrongwayrubio.com","blogs.ajc.com",0,0,0
"2342","twitter.com","costsofwar.org",0,0,0
"2343","usa-radio.com","70news.wordpress.com",0,0,0
"2344","www.infowars.com","conservativeactionalerts.com",0,0,0
"2345","success-street.com","apps3.eere.energy.gov",0,0,0
"2346","usasnich.com","donaldtrumppotus45.com",0,0,0
"2347","www.wakeupfromyourslumber.com","ga.water.usgs.gov",0,0,0
"2348","success-street.com","benswann.com",0,0,0
"2349","paulryan.house.gov","archive.org",0,0,0
"2350","to-day-news-24.com","blog.skepticallibertarian.com",0,0,0
"2351","www.enhlive.com","boisestatepublicradio.org",0,0,0
"2352","www.beliefnet.com","departedmedia.com",0,0,0
"2353","www.politicalears.com","constitution.com",0,0,0
"2354","justicegazette.org","freepatriot.org",0,0,0
"2355","cnnews3.com","documents-dds-ny.un.org",0,0,0
"2356","usa-television.com","cfns.us",0,0,0
"2357","www.organicandhealthy.org","answers.yahoo.com",0,0,0
"2358","thetrumpmedia.com","deadline.com",0,0,0
"2359","usadailytime.com","daily.decisionhealth.com",0,0,0
"2360","conservativefrontline.com","content.healthaffairs.org",0,0,0
"2361","pbs.twimg.com","deepbackground.msnbc.msn.com",0,0,0
"2362","www.dailymail.co.uk","amposts.com",0,0,0
"2363","universepolitics.com","empirenews.net",0,0,0
"2364","www.msnbc.msn.com","conservativebyte.com",0,0,0
"2365","data.bls.gov","democrats.benghazi.house.gov",0,0,0
"2366","webcache.googleusercontent.com","blog.al.com",0,0,0
"2367","thatviralfeed.net","democrats.benghazi.house.gov",0,0,0
"2368","good-times.webshots.com","codes.lp.findlaw.com",0,0,0
"2369","www.mrctv.org","blog.washingtonpost.com",0,0,0
"2370","www.rushlimbaugh.com","florida.adl.org",0,0,0
"2371","thelastlineofdefense.org","cdn.gop.com",0,0,0
"2372","www.fireandreamitchell.com","fdic.gov",0,0,0
"2373","cannasos.com","articles.boston.com",0,0,0
"2374","www.naturalnews.com","christmichael.wordpress.com",0,0,0
"2375","wrongwayrubio.com","america.aljazeera.com",0,0,0
"2376","www.lcv.org","conservativedailypost.com",0,0,0
"2377","today.yougov.com","csnbbs.com",0,0,0
"2378","www.bloomberg.com","faculty.washington.edu",0,0,0
"2379","thenewyorkevening.com","dailysnark.com",0,0,0
"2380","www.mystatesman.com","espn.go.com",0,0,0
"2381","success-street.com","blogs.browardpalmbeach.com",0,0,0
"2382","pbs.twimg.com","file.scirp.org",0,0,0
"2383","blogs.tampabay.com","blogs.villagevoice.com",0,0,0
"2384","amposts.com","fas.org",0,0,0
"2385","trueamericans.me","education-curriculum-reform-government-schools.org",0,0,0
"2386","www.healthcaregeorgia.org","downtrend.com",0,0,0
"2387","www.politifact.com","cfns.us",0,0,0
"2388","cnsnews.com","freebeacon.com",0,0,0
"2389","universepolitics.com","cognidissidence.blogspot.com",0,0,0
"2390","twitter.com","bornalivetruth.org",0,0,0
"2391","realtimepolitics.com","content.time.com",0,0,0
"2392","newsleak.co","dailyleak.org",0,0,0
"2393","www.westernjournalism.com","drive.google.com",0,0,0
"2394","100percentfedup.com","archive.org",0,0,0
"2395","usadailytime.com","cnnews3.com",0,0,0
"2396","nahadaily.com","fl.cair.com",0,0,0
"2397","www.motherjones.com","freepatriot.org",0,0,0
"2398","urbanimagemagazine.com","blogs.villagevoice.com",0,0,0
"2399","groobiecat.blogspot.com","blogs.browardpalmbeach.com",0,0,0
"2400","www.lifenews.com","faculty.washington.edu",0,0,0
"2401","freepatriot.org","freebeacon.com",0,0,0
"2402","nahadaily.com","bigstory.ap.org",0,0,0
"2403","politicono.com","deepbackground.msnbc.msn.com",0,0,0
"2404","www.mrctv.org","forums.somethingawful.com",0,0,0
"2405","newcenturytimes.com","faculty.washington.edu",0,0,0
"2406","www.lcv.org","abcnews.com.co",0,0,0
"2407","www.heritage.org","americansunitedforchange.org",0,0,0
"2408","www.mrctv.org","drjengunter.wordpress.com",0,0,0
"2409","www.religionmind.com","fox59.com",0,0,0
"2410","uspoln.com","billingsgazette.com",0,0,0
"2411","fbcdn-sphotos-e-a.akamaihd.net","conservativetribune.com",0,0,0
"2412","www.fireandreamitchell.com","blogs.wsj.com",0,0,0
"2413","www.techdirt.com","amposts.com",0,0,0
"2414","shark-tank.net","documents-dds-ny.un.org",0,0,0
"2415","alaskareport.com","freedomoutpost.com",0,0,0
"2416","urbanimagemagazine.com","blog.al.com",0,0,0
"2417","wrongwayrubio.com","buzzfeedusa.com",0,0,0
"2418","conservativeactionalerts.com","articles.ocregister.com",0,0,0
"2419","www.johnmccain.com","deadline.com",0,0,0
"2420","archive.org","documents-dds-ny.un.org",0,0,0
